season,week,season_type,team,player_name,player_id,fg_made,fg_missed,fg_blocked,fg_long,fg_att,fg_pct,pat_made,pat_missed,pat_blocked,pat_att,pat_pct,fg_made_distance,fg_missed_distance,fg_blocked_distance,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list
1999,6,REG,CAR,J.Kasay,00-0009028,1,0,0,19,1,1,4,0,0,4,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,"",""
1999,6,REG,CHI,C.Boniol,00-0001460,3,1,0,46,4,0.75,1,0,0,1,1,127,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,46;40;41,32,""
1999,6,REG,CIN,D.Pelfrey,00-0012742,1,1,0,37,2,0.5,0,0,0,0,,37,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37,41,""
1999,6,REG,CLE,P.Dawson,00-0004091,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,6,REG,DAL,R.Cunningham,00-0003762,1,2,0,38,3,0.333,1,0,0,1,1,38,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,38,48;41,""
1999,6,REG,DEN,J.Elam,00-0004811,1,1,0,20,2,0.5,4,0,0,4,1,20,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,53,""
1999,6,REG,DET,J.Hanson,00-0006800,6,1,0,49,7,0.857,1,0,0,1,1,223,49,0,1,48,1,0,0,0,2,1,3,0,0,0,0,0,1,0,0,20;49;29;30;47;48,49,""
1999,6,REG,GB,R.Longwell,00-0010072,1,0,0,50,1,1,1,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,"",""
1999,6,REG,IND,M.Vanderjagt,00-0016830,3,0,0,31,3,1,1,0,0,1,1,76,0,0,1,27,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,31;18;27,"",""
1999,6,REG,JAX,M.Hollis,00-0007622,3,0,0,36,3,1,1,0,0,1,1,80,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20;36;24,"",""
1999,6,REG,LA,J.Wilkins,00-0017693,2,0,0,49,2,1,5,0,0,5,1,71,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22;49,"",""
1999,6,REG,LAC,J.Carney,00-0002655,2,1,0,41,3,0.667,1,0,0,1,1,69,42,0,1,41,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,28;41,42,""
1999,6,REG,LV,M.Husted,00-0007983,2,1,0,32,3,0.667,2,0,0,2,1,57,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25;32,32,""
1999,6,REG,MIA,O.Mare,00-0010373,6,0,0,53,6,1,1,0,0,1,1,237,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,20;33;45;45;41;53,"",""
1999,6,REG,MIN,G.Anderson,00-0000313,1,0,0,26,1,1,2,0,0,2,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,"",""
1999,6,REG,NE,A.Vinatieri,00-0016919,3,0,0,41,3,1,3,0,0,3,1,114,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,41;39;34,"",""
1999,6,REG,NO,D.Brien,00-0001759,2,0,0,42,2,1,1,0,0,1,1,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24;42,"",""
1999,6,REG,NYG,B.Daluiso,00-0003841,2,0,0,27,2,1,1,0,0,1,1,48,0,0,1,21,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27;21,"",""
1999,6,REG,NYJ,J.Hall,00-0006662,2,1,0,45,3,0.667,1,0,0,1,1,84,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,45;39,43,""
1999,6,REG,PHI,N.Johnson,00-0008593,2,0,0,28,2,1,2,0,0,2,1,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28;27,"",""
1999,6,REG,PIT,K.Brown,00-0001980,1,0,0,43,1,1,2,0,0,2,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
1999,6,REG,SEA,T.Peterson,00-0012875,1,1,0,40,2,0.5,1,0,0,1,1,40,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,48,""
1999,6,REG,SF,W.Richey,00-0013699,3,0,0,40,3,1,2,0,0,2,1,112,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,38;34;40,"",""
1999,6,REG,TEN,A.Del Greco,00-0004147,1,1,0,19,2,0.5,3,0,0,3,1,19,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,42,""
1999,6,REG,WAS,B.Conway,00-0003395,1,1,0,36,2,0.5,3,0,0,3,1,36,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,52,""
1999,7,REG,ATL,M.Andersen,00-0000282,0,1,0,0,1,0,1,0,0,1,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",47,""
1999,7,REG,BAL,M.Stover,00-0015784,0,1,0,0,1,0,0,0,0,0,,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",37,""
1999,7,REG,BUF,S.Christie,00-0002975,1,0,0,50,1,1,1,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,"",""
1999,7,REG,CAR,J.Kasay,00-0009028,3,0,0,30,3,1,0,0,0,0,,74,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,21;30;23,"",""
1999,7,REG,CHI,C.Boniol,00-0001460,1,1,0,28,2,0.5,0,0,0,0,,28,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28,44,""
1999,7,REG,CIN,D.Pelfrey,00-0012742,1,0,0,32,1,1,1,0,0,1,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,"",""
1999,7,REG,CLE,P.Dawson,00-0004091,1,0,0,47,1,1,0,0,0,0,,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,"",""
1999,7,REG,DAL,R.Cunningham,00-0003762,1,0,0,32,1,1,5,0,0,5,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,"",""
1999,7,REG,DEN,J.Elam,00-0004811,3,1,0,40,4,0.75,2,0,0,2,1,98,59,0,1,59,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,40;28;30,59,""
1999,7,REG,DET,J.Hanson,00-0006800,1,0,0,29,1,1,3,0,0,3,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,"",""
1999,7,REG,GB,R.Longwell,00-0010072,1,0,0,46,1,1,4,0,0,4,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,"",""
1999,7,REG,IND,M.Vanderjagt,00-0016830,1,0,1,22,2,0.5,4,0,0,4,1,22,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,"",37
1999,7,REG,KC,P.Stoyanovich,00-0015791,0,1,0,0,1,0,5,0,0,5,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",42,""
1999,7,REG,LA,J.Wilkins,00-0017693,2,0,0,36,2,1,4,0,0,4,1,64,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28;36,"",""
1999,7,REG,LAC,J.Carney,00-0002655,1,0,0,28,1,1,0,0,0,0,,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,"",""
1999,7,REG,LV,M.Husted,00-0007983,1,0,0,25,1,1,3,0,0,3,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,"",""
1999,7,REG,MIA,O.Mare,00-0010373,3,0,0,54,3,1,1,0,0,1,1,128,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,37;37;54,"",""
1999,7,REG,MIN,G.Anderson,00-0000313,1,1,0,33,2,0.5,5,0,0,5,1,33,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,47,""
1999,7,REG,NE,A.Vinatieri,00-0016919,1,0,0,28,1,1,3,0,0,3,1,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,"",""
1999,7,REG,NO,D.Brien,00-0001759,1,0,0,25,1,1,0,0,0,0,,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,"",""
1999,7,REG,NYG,C.Blanchard,00-0001343,1,0,0,41,1,1,4,0,0,4,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,"",""
1999,7,REG,NYJ,J.Hall,00-0006662,3,0,0,43,3,1,2,0,0,2,1,112,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,32;37;43,"",""
1999,7,REG,PHI,D.Akers,00-0000108,1,0,0,53,1,1,0,0,0,0,,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,"",""
1999,7,REG,PHI,N.Johnson,00-0008593,1,1,0,44,2,0.5,1,0,0,1,1,44,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,44,42,""
1999,7,REG,PIT,K.Brown,00-0001980,2,0,0,51,2,1,1,0,0,1,1,76,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,51;25,"",""
1999,7,REG,SEA,T.Peterson,00-0012875,4,0,0,42,4,1,2,0,0,2,1,137,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,40;21;42;34,"",""
1999,7,REG,SF,W.Richey,00-0013699,3,0,0,31,3,1,1,0,0,1,1,79,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,22;31;26,"",""
1999,7,REG,TB,M.Gramatica,00-0006223,2,2,0,49,4,0.5,0,0,0,0,,83,82,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,49;34,43;39,""
1999,7,REG,WAS,B.Conway,00-0003395,2,0,0,36,2,1,2,0,0,2,1,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,36;24,"",""
1999,8,REG,ARI,C.Jacke,00-0008080,1,0,0,24,1,1,0,0,0,0,,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,"",""
1999,8,REG,ATL,M.Andersen,00-0000282,2,0,0,39,2,1,3,0,0,3,1,63,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39;24,"",""
1999,8,REG,BAL,M.Stover,00-0015784,1,0,1,37,2,0.5,1,0,0,1,1,37,0,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,"",51
1999,8,REG,BUF,S.Christie,00-0002975,2,0,0,40,2,1,1,0,0,1,1,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25;40,"",""
1999,8,REG,CAR,J.Kasay,00-0009028,2,0,0,51,2,1,2,0,0,2,1,82,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31;51,"",""
1999,8,REG,CHI,C.Boniol,00-0001460,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,8,REG,CIN,D.Pelfrey,00-0012742,1,0,0,29,1,1,1,0,0,1,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,"",""
1999,8,REG,CLE,P.Dawson,00-0004091,0,1,0,0,1,0,3,0,0,3,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",46,""
1999,8,REG,DAL,R.Cunningham,00-0003762,1,0,0,24,1,1,3,0,0,3,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,"",""
1999,8,REG,DEN,J.Elam,00-0004811,1,1,0,19,2,0.5,1,0,0,1,1,19,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,37,""
1999,8,REG,DET,J.Hanson,00-0006800,2,0,0,50,2,1,2,0,0,2,1,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47;50,"",""
1999,8,REG,GB,R.Longwell,00-0010072,0,0,1,0,1,0,1,0,0,1,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",50
1999,8,REG,IND,M.Vanderjagt,00-0016830,4,0,0,43,4,1,2,0,0,2,1,133,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,43;30;33;27,"",""
1999,8,REG,JAX,M.Hollis,00-0007622,2,0,0,43,2,1,5,0,0,5,1,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,43;21,"",""
1999,8,REG,KC,P.Stoyanovich,00-0015791,2,0,0,43,2,1,4,0,0,4,1,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43;39,"",""
1999,8,REG,LA,J.Wilkins,00-0017693,0,2,0,0,2,0,3,0,0,3,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"",54;38,""
1999,8,REG,LV,M.Husted,00-0007983,3,0,0,49,3,1,0,0,0,0,,130,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,49;34;47,"",""
1999,8,REG,MIA,O.Mare,00-0010373,3,1,0,44,4,0.75,1,0,0,1,1,99,46,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,21;34;44,46,""
1999,8,REG,MIN,G.Anderson,00-0000313,1,0,0,23,1,1,2,0,0,2,1,23,0,0,1,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,"",""
1999,8,REG,NE,A.Vinatieri,00-0016919,0,0,0,0,0,,3,0,1,4,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,8,REG,NO,D.Brien,00-0001759,3,1,0,49,4,0.75,1,0,0,1,1,117,47,0,1,46,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,49;22;46,47,""
1999,8,REG,NYG,C.Blanchard,00-0001343,1,1,0,28,2,0.5,2,0,0,2,1,28,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28,34,""
1999,8,REG,PHI,D.Akers,00-0000108,0,1,0,0,1,0,0,0,0,0,,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",59,""
1999,8,REG,PHI,N.Johnson,00-0008593,1,0,1,28,2,0.5,2,0,0,2,1,28,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,"",33
1999,8,REG,SEA,T.Peterson,00-0012875,2,0,0,29,2,1,3,0,0,3,1,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19;29,"",""
1999,8,REG,TB,M.Gramatica,00-0006223,1,0,1,49,2,0.5,0,0,0,0,,49,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,"",36
1999,8,REG,TEN,A.Del Greco,00-0004147,1,0,0,27,1,1,3,0,0,3,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,"",""
1999,8,REG,WAS,B.Conway,00-0003395,2,0,1,51,3,0.667,6,0,0,6,1,101,0,53,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,50;51,"",53
1999,9,REG,ARI,C.Jacke,00-0008080,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,9,REG,ATL,M.Andersen,00-0000282,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,9,REG,BAL,M.Stover,00-0015784,2,0,0,44,2,1,5,0,0,5,1,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28;44,"",""
1999,9,REG,BUF,S.Christie,00-0002975,2,0,0,23,2,1,4,0,0,4,1,43,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23;20,"",""
1999,9,REG,CAR,J.Kasay,00-0009028,4,0,0,38,4,1,3,0,0,3,1,121,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,38;28;33;22,"",""
1999,9,REG,CHI,C.Boniol,00-0001460,0,1,0,0,1,0,2,0,0,2,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",34,""
1999,9,REG,CIN,D.Pelfrey,00-0012742,2,0,0,50,2,1,2,0,0,2,1,84,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50;34,"",""
1999,9,REG,CLE,P.Dawson,00-0004091,1,0,0,25,1,1,0,0,1,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,"",""
1999,9,REG,DAL,R.Cunningham,00-0003762,1,2,0,39,3,0.333,2,0,0,2,1,39,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,39,42;37,""
1999,9,REG,DEN,J.Elam,00-0004811,4,0,0,55,4,1,3,0,0,3,1,164,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,44;55;41;24,"",""
1999,9,REG,DET,J.Hanson,00-0006800,3,0,0,44,3,1,2,0,0,2,1,116,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,29;43;44,"",""
1999,9,REG,GB,R.Longwell,00-0010072,2,0,1,37,3,0.667,1,0,0,1,1,63,0,28,1,28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,37;26,"",28
1999,9,REG,IND,M.Vanderjagt,00-0016830,4,0,0,47,4,1,1,0,0,1,1,147,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,47;34;29;37,"",""
1999,9,REG,JAX,M.Hollis,00-0007622,3,0,1,34,4,0.75,3,0,0,3,1,85,0,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,27;24;34,"",48
1999,9,REG,KC,P.Stoyanovich,00-0015791,1,1,0,38,2,0.5,2,0,0,2,1,38,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38,47,""
1999,9,REG,LA,J.Wilkins,00-0017693,1,0,0,34,1,1,2,0,0,2,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,"",""
1999,9,REG,LAC,J.Carney,00-0002655,1,0,0,46,1,1,2,0,0,2,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,"",""
1999,9,REG,MIA,O.Mare,00-0010373,1,1,0,46,2,0.5,2,0,0,2,1,46,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,46,43,""
1999,9,REG,MIN,G.Anderson,00-0000313,2,1,0,40,3,0.667,3,0,0,3,1,71,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,31;40,49,""
1999,9,REG,NO,D.Brien,00-0001759,3,0,0,39,3,1,1,0,0,1,1,105,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,29;39;37,"",""
1999,9,REG,NYJ,J.Hall,00-0006662,2,2,0,44,4,0.5,0,0,0,0,,77,74,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,44;33,29;45,""
1999,9,REG,PHI,N.Johnson,00-0008593,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,9,REG,PIT,K.Brown,00-0001980,2,1,0,38,3,0.667,3,0,0,3,1,66,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28;38,31,""
1999,9,REG,SEA,T.Peterson,00-0012875,3,0,0,45,3,1,4,0,0,4,1,109,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,29;45;35,"",""
1999,9,REG,SF,W.Richey,00-0013699,2,1,0,20,3,0.667,0,0,0,0,,39,49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,19;20,49,""
1999,9,REG,TB,M.Gramatica,00-0006223,1,1,0,35,2,0.5,3,0,0,3,1,35,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,51,""
1999,9,REG,TB,M.Unutoa,00-0016795,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,9,REG,TEN,A.Del Greco,00-0004147,0,1,0,0,1,0,0,0,0,0,,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",33,""
1999,9,REG,WAS,B.Conway,00-0003395,1,1,0,41,2,0.5,2,0,0,2,1,41,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41,55,""
1999,10,REG,ARI,C.Jacke,00-0008080,3,2,0,49,5,0.6,2,0,0,2,1,119,107,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,35;35;49,53;54,""
1999,10,REG,BAL,M.Stover,00-0015784,1,0,0,23,1,1,0,0,0,0,,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,"",""
1999,10,REG,BUF,S.Christie,00-0002975,3,1,0,48,4,0.75,2,0,0,2,1,126,35,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,31;48;47,35,""
1999,10,REG,CAR,J.Kasay,00-0009028,1,0,0,24,1,1,1,0,0,1,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,"",""
1999,10,REG,CHI,C.Boniol,00-0001460,1,1,0,34,2,0.5,3,0,0,3,1,34,41,0,1,41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,34,41,""
1999,10,REG,CIN,D.Pelfrey,00-0012742,0,1,0,0,1,0,2,0,0,2,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",32,""
1999,10,REG,CLE,P.Dawson,00-0004091,1,0,0,39,1,1,1,0,0,1,1,39,0,0,1,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,"",""
1999,10,REG,DAL,R.Cunningham,00-0003762,2,1,0,47,3,0.667,3,0,0,3,1,91,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,44;47,22,""
1999,10,REG,DEN,J.Elam,00-0004811,1,0,0,25,1,1,2,0,0,2,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,"",""
1999,10,REG,DET,J.Hanson,00-0006800,0,1,0,0,1,0,1,0,0,1,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",57,""
1999,10,REG,GB,R.Longwell,00-0010072,2,0,1,38,3,0.667,1,0,0,1,1,69,0,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38;31,"",44
1999,10,REG,IND,M.Vanderjagt,00-0016830,2,0,0,40,2,1,3,0,0,3,1,75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40;35,"",""
1999,10,REG,JAX,M.Hollis,00-0007622,2,1,0,28,3,0.667,0,0,0,0,,56,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,28;28,41,""
1999,10,REG,KC,P.Stoyanovich,00-0015791,1,1,0,20,2,0.5,1,0,0,1,1,20,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,42,""
1999,10,REG,LA,J.Wilkins,00-0017693,0,0,0,0,0,,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
1999,10,REG,LAC,J.Carney,00-0002655,1,0,0,39,1,1,0,0,0,0,,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,"",""
1999,10,REG,LV,M.Husted,00-0007983,0,1,0,0,1,0,4,0,0,4,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",32,""
1999,10,REG,MIA,O.Mare,00-0010373,1,0,0,30,1,1,0,0,0,0,,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,"",""
1999,10,REG,MIN,G.Anderson,00-0000313,2,1,0,38,3,0.667,3,0,0,3,1,76,20,0,1,38,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,38;38,20,""
1999,10,REG,NE,A.Vinatieri,00-0016919,1,0,0,22,1,1,2,0,0,2,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,"",""
1999,10,REG,NO,D.Brien,00-0001759,1,0,0,28,1,1,3,0,0,3,1,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,"",""
1999,10,REG,NYG,C.Blanchard,00-0001343,2,0,0,42,2,1,1,0,0,1,1,75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33;42,"",""
1999,10,REG,NYJ,J.Hall,00-0006662,1,0,0,26,1,1,3,0,0,3,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,"",""
1999,10,REG,PHI,N.Johnson,00-0008593,4,1,0,49,5,0.8,1,0,0,1,1,128,32,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,49;29;20;30,32,""
1999,10,REG,PIT,K.Brown,00-0001980,3,0,0,47,3,1,0,0,0,0,,120,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,41;32;47,"",""
1999,10,REG,SEA,T.Peterson,00-0012875,2,0,0,43,2,1,2,0,0,2,1,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35;43,"",""
1999,10,REG,SF,W.Richey,00-0013699,2,0,0,52,2,1,0,0,0,0,,74,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,52;22,"",""
1999,10,REG,TB,M.Gramatica,00-0006223,1,0,0,25,1,1,2,0,0,2,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,"",""
1999,10,REG,TEN,A.Del Greco,00-0004147,1,0,0,26,1,1,3,0,0,3,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,"",""
1999,10,REG,WAS,B.Conway,00-0003395,0,1,0,0,1,0,4,0,0,4,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",50,""
1999,11,REG,ARI,C.Jacke,00-0008080,2,0,0,38,2,1,1,0,0,1,1,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24;38,"",""
1999,11,REG,ATL,M.Andersen,00-0000282,1,0,0,28,1,1,1,0,0,1,1,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,"",""
1999,11,REG,BAL,M.Stover,00-0015784,2,0,0,50,2,1,4,0,0,4,1,75,0,0,1,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25;50,"",""
